DVM ID,Practice Name,Active,Partner,State,Zip,Marketing Email Pref,Vet Users,Staff Users,totalRev,avgMonthlyRev,avgMonthlyRevPerUser,wRx,cRx,monthlyRxTot,clients,emails,bracket
3219,Griffith Small Animal Hospital,1,VBS Partner,TX,78731,Companion Animal,17,3,49811.68,4150.97,207.55,110,56,9,5836,2984,4
5794,Andover Veterinary Clinic,1,IMA Partner,KS,67002,Companion Animal,5,3,43813.27,3651.11,456.39,185,99,15,5738,1405,4
1943,Virginia Beach Veterinary Hospital,1,IMA Partner,VA,23455,Companion Animal,4,3,32195.9,2682.99,383.28,69,20,6,5598,3592,3
3523,Arlington Animal Hospital,1,VBS Partner,VA,22204,Companion Animal,7,3,47818.55,3984.88,398.49,17,11,1,5597,4102,4
2099,Vinegar Hill Veterinary Group,1,IMA Partner,NY,11201,Companion Animal,6,2,39436.54,3286.38,410.8,309,106,26,5202,4296,4
5452,Cat Clinic of Cary,1,VBS Partner,NC,27513,Companion Animal,3,2,42381.22,3531.77,706.35,194,84,16,5150,2137,4
74589,Crestwood Animal Hospital,1,VBS Partner,KY,40014,Companion Animal,4,2,33672.71,2806.06,467.68,82,49,7,5131,3625,3
4218,All-Star Veterinary Clinic,1,VBS Partner,IN,46074,Companion Animal,4,4,35961.01,2996.75,374.59,41,26,3,4895,2635,3
2391,LakeCross Veterinary Hospital,1,VBS Partner,NC,28078,Companion Animal,10,3,184539.45,15378.29,1182.95,656,249,55,4835,3852,4
5901,Sea Girt Animal Hospital,1,VBS Partner,NJ,08750-1003,Companion Animal,8,2,30732.96,2561.08,256.11,128,61,11,4833,3115,3
2450,Fairland Animal Hospital,1,VBS Partner,MD,20904,Companion Animal,5,2,30616.96,2551.41,364.49,25,20,2,4636,3299,3
2077,Battleground Hospital for Animals,1,IMA Partner,TN,37064,Companion Animal,3,3,33790.48,2815.87,469.31,4,4,0,4591,1868,3
2598,Nova Cat Clinic,1,VBS Partner,VA,22201,Companion Animal,11,2,47229.85,3935.82,302.76,255,75,21,4047,3622,4
2078,NVA Nickerson Animal Health Center,1,VBS Partner,MI,49022,Companion Animal,4,3,31579.18,2631.6,375.94,86,9,7,3990,1033,3
4276,Telford Veterinary Hospital,1,VBS Partner,PA,18964,Companion Animal,2,12,85482.06,7123.51,508.82,986,384,82,3988,2062,4
2082,Best Pets Animal Clinic,1,IMA Partner,KY,40324,Companion Animal,1,0,35213.54,2934.46,2934.46,64,36,5,3856,1518,3
4673,Rainbow Veterinary Clinic,1,VBS Partner,OH,44121,Companion Animal,2,6,87657.11,7304.76,913.09,727,293,61,3446,1605,4
2973,Prince William Animal Hospital,1,VBS Partner,VA,20110,Companion Animal,6,30,54481.26,4540.11,126.11,576,338,48,3417,1315,4
5855,Parkwood Animal Hospital,1,VBS Partner,TX,77546,Companion Animal,5,0,43525.62,3627.14,725.43,56,29,5,3400,2910,4
2409,Hoffman Animal Hospital,1,VBS Partner,MD,21409,Companion Animal,7,10,45105.61,3758.8,221.11,219,122,18,2901,1955,4
3049,Carver Lake Veterinary Center,1,VBS Partner,MN,55125,Companion Animal,5,1,30378.33,2531.53,421.92,69,47,6,2578,1829,3
3127,Westerville Veterinary Clinic LLC,1,VBS Partner,OH,43081,Companion Animal,4,6,44261.87,3688.49,368.85,227,195,19,2564,1691,4
2009,Centerville Animal Hospital,1,IMA Partner,VA,23322,Companion Animal,5,4,37760.04,3146.67,349.63,175,75,15,2534,2032,4
2426,Kirkpatrick Veterinary Hospital,1,VBS Partner,FL,32806,Companion Animal,5,1,59999.27,4999.94,833.32,344,308,29,2455,1516,4
4399,Maitland Veterinary Clinic,1,VBS Partner,FL,32751,Companion Animal,6,1,95160.39,7930.03,1132.86,147,81,12,2406,708,4
3267,NVVA Companion Animal Clinic,1,IMA Partner,VA,22039,Companion Animal,9,4,33018.67,2751.56,211.66,155,91,13,2303,1511,3
2179,"PawSteps Veterinary Center, Inc.",1,VBS Partner,MA,1534,Companion Animal,5,6,35377.6,2948.13,268.01,113,66,9,2261,1714,3
3458,Countryside Animal Hospital,1,VBS Partner,FL,34772,Companion Animal,2,0,36721.35,3060.11,1530.06,57,37,5,2178,789,4
1836,"Animal Hospital of New Albany, Inc.",1,IMA Partner,OH,43054,Companion Animal,2,4,39361.77,3280.15,546.69,3,1,0,2168,1381,4
4678,Clevengers Corner Veterinary Care,1,VBS Partner,VA,20106,Companion Animal,6,2,68580.2,5715.02,714.38,24,16,2,2133,1566,4
4203,Suffolk Veterinary Group Animal Wellness & Laser Surgery Center,1,VBS Partner,NY,11784,Companion Animal,4,1,53779.67,4481.64,896.33,1127,376,94,2027,1374,4
3842,Nicks Veterinary Hospital,1,VBS Partner,NC,28217,Companion Animal,1,0,38843.81,3236.98,3236.98,553,189,46,1755,892,4
1838,"Stonebrook Veterinary Clinic,PLLC",1,IMA Partner,TX,75034,Companion Animal,3,3,32775.56,2731.3,455.22,55,28,5,1699,1672,3
4082,The Purr and Bark VMD,1,VBS Partner,NC,27616,Companion Animal,1,0,65243.47,5436.96,5436.96,142,81,12,1684,1232,4
3422,Mandarin Veterinary Clinic,1,VBS Partner,FL,32223,Companion Animal,1,3,91767.32,7647.28,1911.82,101,43,8,1646,1253,4
2620,Short Pump Animal Hospital,1,VBS Partner,VA,23059,Companion Animal,5,1,41862.73,3488.56,581.43,204,87,17,1619,1465,4
11762,South Charlotte Animal Hospital,1,VBS Partner,NC,28134,Companion Animal,1,1,46240.3,3853.36,1926.68,175,67,15,1597,1131,4
4400,Carolinas Veterinary Medical Hospital,1,VBS Partner,NC,28210,Companion Animal,5,10,81167.06,6763.92,450.93,277,177,23,1513,1235,4
4483,Cotswold Animal Hospital,1,VBS Partner,NC,28211,Companion Animal,1,6,48546.91,4045.58,577.94,90,62,8,1399,1232,4
5908,"NODA Animal Hospital, PLLC",1,VBS Partner,NC,28205,Companion Animal,1,1,32990.92,2749.24,1374.62,388,203,32,1228,1062,3
3224,The Pet Doctor,1,IMA Partner,TN,38076,Companion Animal,1,1,44566.98,3713.92,1856.96,563,242,47,1147,471,4
3245,Animal Diagnostic & Wellness Center,1,IMA Partner,FL,33617,Companion Animal,1,0,53488,4457.33,4457.33,516,289,43,597,501,4
3056,Dr. Moomaw,1,VBS Partner,TX,75233,Companion Animal,1,0,33207.75,2767.31,2767.31,256,110,21,537,164,3
2577,Dr. Cindy and Community Veterinary Services,1,VBS Partner,FL,32635,Companion Animal,1,0,32723.52,2726.96,2726.96,781,170,65,0,0,3
2707,Bolton Veterinary Hospital,1,VBS Partner,CT,6043,Companion Animal,26,9,136432.78,11369.4,324.84,724,418,60,0,0,4
73158,VETdispatch,1,IMA Partner,NJ,7836,Companion Animal,13,15,57859.83,4821.65,172.2,591,294,49,0,0,4
2773,Veterinary House Calls,1,VBS Partner,AL,36527,Companion Animal,1,0,32936.1,2744.68,2744.68,562,174,47,0,0,3
4817,Value Vet,1,IMA Partner,TN,37211,Companion Animal,27,13,97012.75,8084.4,202.11,398,109,33,0,0,4
1898,Bay Area Veterinary Housecalls,1,IMA Partner,TX,77574,Companion Animal,1,0,71957.76,5996.48,5996.48,375,301,31,0,0,4
3314,Lake Austin Boulevard Animal Hospital,1,VBS Partner,TX,78703,Companion Animal,17,1,85067.25,7088.94,393.83,333,108,28,0,0,4
3524,Genoa Animal Hospital,1,VBS Partner,IL,60135,Companion Animal,4,2,54306.22,4525.52,754.25,316,197,26,0,0,4
4286,Lotus Veterinary House Calls,1,VBS Partner,CA,94110,Companion Animal,5,1,36855.26,3071.27,511.88,305,187,25,0,0,4
2565,Montville Animal Hospital,1,VBS Partner,NJ,7082,Companion Animal,12,2,42241.15,3520.1,251.44,293,165,24,0,0,4
3515,Flint Veterinary Clinic,1,VBS Partner,TX,75762,Companion Animal,3,4,33027.94,2752.33,393.19,284,99,24,0,0,3
3846,Town & Country Veterinary Hospital,1,VBS Partner,OH,44484,Companion Animal,10,3,84762.4,7063.53,543.35,279,139,23,0,0,4
3083,Pet House Calls PLLC,1,VBS Partner,NC,27612,Companion Animal,3,0,42532.95,3544.41,1181.47,264,134,22,0,0,4
4137,At Home Animal Care,1,VBS Partner,MD,20695,Companion Animal,1,0,32547.62,2712.3,2712.3,256,161,21,0,0,3
3078,Maryland-Virginia Veterinary Behavioral Consulting,1,VBS Partner,MD,20914,Companion Animal,1,0,51484.35,4290.36,4290.36,253,185,21,0,0,4
5751,Cherrydale Veterinary Clinic,1,VBS Partner,VA,22207,Companion Animal,10,1,85442.6,7120.22,647.29,217,128,18,0,0,4
2649,Hyattsville Animal Hospital,1,VBS Partner,MD,20722,Companion Animal,3,1,30493.96,2541.16,635.29,203,138,17,0,0,3
2000,Mobile Laser Veterinary Services,1,IMA Partner,NC,27529,Companion Animal,1,2,36179.97,3015,1005,196,72,16,0,0,4
1888,Academy East & Middle Creek Veterinary Hospital,1,IMA Partner,NC,27526,Companion Animal,10,6,44728.56,3727.38,232.96,188,102,16,0,0,4
5699,Hometown Veterinary Clinic,1,VBS Partner,IL,61612,Companion Animal,3,1,32235.51,2686.29,671.57,171,154,14,0,0,3
3843,Lincoln Veterinary Services,1,VBS Partner,MA,1701,Companion Animal,1,0,35841.11,2986.76,2986.76,164,94,14,0,0,3
3067,Poolesville Veterinary Clinic,1,VBS Partner,MD,20837,Companion Animal,6,2,45552.11,3796.01,474.5,135,92,11,0,0,4
4120,Katy Trail Animal Hospital,1,IMA Partner,TX,75204,Companion Animal,11,0,52023.84,4335.32,394.12,130,87,11,0,0,4
2798,Heart of Chelsea Animal Hospital,1,VBS Partner,NY,10011,Companion Animal,16,5,96072.76,8006.06,381.24,114,67,10,0,0,4
4042,Animal Medical Center,1,VBS Partner,MO,64114,Companion Animal,7,2,30645.73,2553.81,283.76,107,60,9,0,0,3
5827,Kingsbury Animal Hospital,1,VBS Partner,MO,63130,Companion Animal,4,2,34725.5,2893.79,482.3,99,54,8,0,0,3
2019,Oakton Vienna Veterinary Hospital,1,VBS Partner,VA,22180,Companion Animal,6,3,34537.44,2878.12,319.79,91,42,8,0,0,3
4354,Pennington Veterinary Care Center,1,VBS Partner,NJ,8534,Companion Animal,4,7,56843.87,4736.99,430.64,71,52,6,0,0,4
4818,Value Vet,1,IMA Partner,GA,30044,Companion Animal,11,19,52712.24,4392.69,146.42,64,27,5,0,0,4
4574,Houston Mobile Veterinary Clinic,1,VBS Partner,TX,77401,Companion Animal,1,2,34138.44,2844.87,948.29,60,33,5,0,0,3
2889,"Melrose Animal Clinic, P.C.",1,VBS Partner,MA,2176,Companion Animal,7,1,31983.34,2665.28,333.16,58,41,5,0,0,3
2810,Georgetown Veterinary Hospital,1,IMA Partner,DC,20007,Companion Animal,4,0,41172.83,3431.07,857.77,54,38,5,0,0,4
2487,Caroline Animal Hospital Inc.,1,VBS Partner,VA,22514,Companion Animal,7,1,33833.57,2819.46,352.43,52,40,4,0,0,3
3922,Sequoia Veterinary Hospital Inc.,1,VBS Partner,CA,94063,Companion Animal,11,3,41022.43,3418.54,244.18,50,39,4,0,0,4
4315,Mt Airy Animal Hospital,1,IMA Partner,PA,19119,Companion Animal,9,13,42408.63,3534.05,160.64,47,31,4,0,0,4
5733,Bowen Road Animal Clinic,1,VBS Partner,TX,76013,Companion Animal,3,1,39946.59,3328.88,832.22,42,20,4,0,0,4
4753,Atlas Vet DC,1,VBS Partner,DC,20002,Companion Animal,6,7,71038.75,5919.9,455.38,36,30,3,0,0,4
3146,Vet To Pet LLC,1,VBS Partner,PA,15101,Companion Animal,2,1,33065.32,2755.44,918.48,35,22,3,0,0,3
2394,Town and Country Animal Hospital,1,IMA Partner,MI,48813,Companion Animal,3,4,32140.74,2678.4,382.63,34,30,3,0,0,3
3646,"Fletcher Animal Hospital, P.A.",1,VBS Partner,NC,28732,Companion Animal,3,0,31659.91,2638.33,879.44,29,24,2,0,0,3
1885,"Heights Hospital for Animals, Inc.",1,VBS Partner,TX,77008,Companion Animal,4,1,59688.29,4974.02,994.8,24,19,2,0,0,4
2124,Blue Ridge Veterinary Associates Inc,1,IMA Partner,VA,20132,Companion Animal,10,4,48207.11,4017.26,286.95,14,7,1,0,0,4
2341,Pine Village Veterinarian,1,VBS Partner,PA,15090,Companion Animal,3,2,32929.77,2744.15,548.83,12,11,1,0,0,3
2127,Animal Care Hospital,1,IMA Partner,CA,92307,Companion Animal,2,2,42654.38,3554.53,888.63,11,9,1,0,0,4
2515,Lovan Care Animal Clinic,1,VBS Partner,TX,77840,Companion Animal,1,0,44040.78,3670.07,3670.07,11,8,1,0,0,4
2081,Critterfixers Mobile Veterinary Care,1,IMA Partner,VA,22315,Companion Animal,1,0,30442.83,2536.9,2536.9,9,6,1,0,0,3
2107,The Village Vets,1,IMA Partner,GA,30030,Companion Animal,33,21,118056.52,9838.04,182.19,6,5,1,0,0,4
1907,Olsen Vet Clinic,1,IMA Partner,IL,62034,Companion Animal,1,0,33299.55,2774.96,2774.96,3,2,0,0,0,3
