DVM ID,Practice Name,Active,Catalog,Partner,MVM,VC,VFC1,Addr1,City,State,Zip,Go Live Date,Vet Users,Staff Users,Activated On,Emails,Total Revenue,Average,CM,Written Rx,Converted
5704,Layton Animal Hospital,1,VFC_00006163,VBS Partner,,,,1216 W. Layton Avenue,Milwaukee,WI,53221,11/28/12,3,10,2/18/13,2813,18169.07,609.35,TRUE,10,5
81992,Rock Bridge Animal Hospital,1,VFC_00006715,VBS Partner,,,,5095 S. Providence Road,Columbia,MO,65203,4/2/14,3,2,11/26/14,1101,4280.43,619.7,TRUE,26,9
74422,Monroe Street Animal Clinic,1,VFC_00006450,VBS Partner,,,,607 Monroe Street,Jackson,MS,39202,11/21/13,2,,12/11/13,176,4481.74,591.3,FALSE,0,0
82044,Smoky Hill Veterinary Clinic,1,VFC_00006670,IMA Partner,,,,15600 E Smoky Hill Road,Aurora,CO,80015,9/9/14,4,4,11/7/14,2055,6357.16,553.575,TRUE,33,22
2431,Kings Bay Veterinary Hospital,1,VFC_00004858,VBS Partner,,241,,2560 Coney Island Ave,Brooklyn,NY,11223,5/23/12,3,1,5/31/12,420,27039.57,599.0642857,FALSE,30,9
2668,Coolridge Animal Hospital,1,VFC_00004659,IMA Partner,,201610,,6801 Old Branch Ave.,Camp Springs,MD,20748,5/23/12,8,2,1/8/15,1865,15081.32,603.5,TRUE,37,7
100469,Countryside Veterinary Center,1,VFC_00006589,IMA Partner,,,,9823 West 55th Street,Countryside,IL,60525,6/6/14,9,1,6/9/14,1309,8599.26,700.65,TRUE,1,1
5405,Country Hills Pet Hospital,1,VFC_00005874,VBS Partner,,211600,,N4415A Highway 45,Eden,WI,53019,3/5/14,3,3,2/12/14,1284,13412.19,569.5975,TRUE,7,5
5703,Redland Animal Hospital,1,VFC_00006183,VBS Partner,,,,24840 SW 177 Avenue,Homestead,FL,33031,11/28/12,5,1,10/15/12,941,24353.25,617.0033333,FALSE,3,0
4613,Spay Now Animal Surgery Clinic,1,VFC_00002040,VBS Partner,,,,125 Pullman Crossing,Grasonville,MD,21638,10/1/12,6,12,2/28/13,1469,23677.14,580.4628571,TRUE,12,6
3341,Animal Hospital of Montgomery,1,VFC_00003175,VBS Partner,,214745,,3310 Atlanta Hwy.,Montgomery,AL,36109,5/2/12,1,1,11/1/12,423,13273.51,632.4333333,FALSE,0,0
1987,Green Lane Veterinary Hospital,1,VFC_00000623,IMA Partner,,216220,,3015 Main Street,Green Lane,PA,18054,Unknown,2,2,1/18/11,701,23947.06,566.6675,FALSE,4,2
4327,LIFETIME PET CENTER WILLIAMSBURG,1,VFC_00004886,VBS Partner,,225638,,3070 WILLIAMSBURG-BATAVIA PK,BATAVIA,OH,45103,5/23/12,3,3,11/1/12,284,27866.36,623.345,FALSE,5,3
1995,All Animal Clinic,1,VFC_00000401,IMA Partner,,214548,,5450 MacDonald Ave,Key West,FL,33040,Unknown,5,9,8/13/11,256,18324.5,540.5433333,FALSE,0,0
78451,Ambassador Animal Hospital,1,VFC_00006492,VBS Partner,,,,715 Wade Hampton Boulevard,Greenville,SC,29609,2/11/14,1,1,3/11/14,233,8850.99,545.225,FALSE,5,4
2156,Cayuga Veterinary Services,1,VFC_00000590,IMA Partner,,80779,,1532 Clark Street Rd.,Auburn,NY,13021,Unknown,4,8,6/12/14,1012,17621.69,646.6833333,TRUE,3,2
2936,Colonial Animal Hospital,1,VFC_00004645,IMA Partner,,212622,,6320 Springfield Plaza,Springfield,VA,22150,5/23/12,3,1,10/15/12,1064,31347.12,628.4075,TRUE,2,2
3808,Murfreesboro Animal Clinic,1,VFC_00004939,VBS Partner,,218028,,1616 Memorial Blvd,Murfreesboro,TN,37129,5/23/12,2,1,11/1/12,866,15702.79,536.1733333,FALSE,0,0
2182,Geary Veterinary Services LLC,1,VFC_00000541,IMA Partner,,215686,,1335 Connellsville Road,Lemont Furnace,PA,15456,Unknown,1,1,3/11/14,1684,16114.66,572.045,TRUE,1,1
106298,The Cat Clinic of Greenville,1,VFC_00006702,VBS Partner,,,,1525 Wade Hampton Blvd,Greenville,SC,26909,10/27/14,1,6,10/31/14,207,5714.62,534.32,FALSE,20,7
2222,Pet Wellness Clinics of America - Binford,1,VFC_00000880,IMA Partner,,,,5868 East 71st St,Indianapolis,IN,46220,Unknown,5,1,8/1/11,202,21673.79,619.1875,FALSE,5,4
2418,Three Counties Animal Hospital,1,VFC_00005135,VBS Partner,,119,,427 Hwy 138,Riverdale,GA,30274,5/23/12,3,2,5/31/12,575,20684.2,651.316,FALSE,2,1
3622,Colonial Veterinary Clinic,1,VFC_00003026,IMA Partner,,216628,,1013 S Main St,Plymouth,MI,48170,5/2/12,1,,12/11/13,773,16850.57,571.7433333,FALSE,23,15
1957,Spoon River Animal Clinic PC,1,VFC_00000266,IMA Partner,,214019,,3098 N Main,Canton,IL,61520,Unknown,5,1,1/20/11,1150,22065,674.805,TRUE,0,0
2250,"PenBay Veterinary Associates, Inc",1,VFC_00006413,VBS Partner,,,,599 Commercial st,Rockport,ME,4856,9/17/13,3,2,6/15/11,115,15687.92,579.08,FALSE,27,7
104415,Tequesta Veterinary Clinic,1,VFC_00006827,IMA Partner,,,,365 Cypress Drive,Tequesta,FL,33469,1/27/15,1,1,3/5/15,500,2036.09,582.7,FALSE,56,8
1978,Winterset Veterinary Center,1,VFC_00000786,IMA Partner,,,,315 E Madison,Winterset,IA,50273,Unknown,1,,5/16/11,693,23879.58,553.875,FALSE,1,1
2867,Animal Kingdom Veterinary Hospital,1,VFC_00004500,VBS Partner,,212284,,329 N HARRISON AVE STE G,CARY,NC,27513,5/23/12,6,1,9/17/12,1043,24309.89,585.6133333,TRUE,4,4
2133,Guthrie Pet Hospital,1,VFC_00000138,IMA Partner,,501,,123 West Harrison,Guthrie,OK,73044,Unknown,1,3,7/17/11,1665,11640.04,535.6275,TRUE,14,4
2002,"Grove Veterinary Clinic, PC",1,VFC_00000701,IMA Partner,,,,1645 S US Hwy 27,Liberty,IN,47353,Unknown,1,,8/4/14,220,20386.8,620.4,FALSE,0,0
1889,Shy Valley Animal Hospital,1,VFC_00000587,IMA Partner,,,,1222 Earl Baxter Rd,Chuckey,TN,37641,Unknown,1,1,8/31/12,428,24244.09,627.8816667,FALSE,3,1
5463,White Tanks Animal Hospital,1,VFC_00006143,VBS Partner,1721,226389,,16578 West Greenway Road,Surprise,AZ,85388,10/22/12,9,8,8/1/11,130,24427.27,636.284,FALSE,0,0
3018,"Mac's Landing Veterinary Services, PC",1,VFC_00004900,VBS Partner,,213001,,2716 62nd Street,Fennville,MI,49408,5/23/12,4,2,9/28/12,96,12091.8,575.255,FALSE,1,1
106033,Val Verde Animal Hospital,1,VFC_00006684,VBS Partner,,,,9841 Giles Road,LaVista,NE,68128,10/10/14,2,6,10/12/14,1373,4304.09,621.55,TRUE,19,7
2150,Pine Point Animal Hospital PA,1,VFC_00000452,IMA Partner,,,,12 Pine Point Rd.,Scarborough,ME,4074,Unknown,6,2,7/1/11,1958,17944.95,618.84,TRUE,4,1
4746,River Country Animal Wellness,1,VFC_00002117,VBS Partner,,201237,,431 Main Street,Montello,WI,53949,5/27/14,1,,4/26/14,391,26095.48,526.7925,FALSE,2,2
3779,Santa Fe Animal Hospital,1,VFC_00005049,VBS Partner,,217846,,3107 US 92 East,Lakeland,FL,33801,5/23/12,2,,11/16/12,511,13337.36,558.775,FALSE,25,16
2271,"Knox County Veterinary Services, Inc.",1,VFC_00000502,IMA Partner,,,,314 High Street,Barbourville,KY,40906,Unknown,4,,1/20/11,1181,19103.47,563.358,TRUE,0,0
4537,Baxter Veterinary Clinic,1,VFC_00004264,VBS Partner,,226715,,1642 Highway 160 West,Fort Mill,SC,29708,5/23/12,4,,5/31/13,1953,21257.47,585.2,TRUE,34,6
99297,Wellswood Midtown Animal Hospital,1,VFC_00006559,VBS Partner,,,,4145 North Armenia Avenue,Tampa,FL,33607,4/22/14,1,7,8/10/14,510,6196.09,534.29,FALSE,204,8
5648,Beardsley Animal Hospital,1,VFC_00006156,VBS Partner,1697,,,20210 N. 59th Avenue,Glendale,AZ,85308,10/22/12,11,8,8/1/11,67,15242.12,505.85,FALSE,0,0
2144,Lakeside Animal Hospital,1,VFC_00000322,IMA Partner,,,,5206 Lakeside Ave,Richmond,VA,23228,Unknown,5,3,5/31/11,2508,14843.5,577.1975,TRUE,1,0
3161,Tri-City Animal Clinic,1,VFC_00003618,VBS Partner,,213660,,475 Withrow Rd,Forest City,NC,28043,5/2/12,2,2,2/6/14,875,10542.29,521.9,FALSE,3,3
2162,Animal Health Care,1,VFC_00000788,IMA Partner,,,,217 West Grand Avenue,Rainbow City,AL,35906,Unknown,1,,2/12/14,880,4911.07,724.75,FALSE,3,3
4258,Town & Country Animal Clinic,1,VFC_00003611,IMA Partner,,224069,,1008 E Main St.  Ste2,Chillicothe,OH,45601,5/2/12,2,2,4/16/13,350,9687.58,587.3766667,FALSE,24,14
3060,Evers Veterinary Clinic,1,VFC_00004733,VBS Partner,,213190,,1150 El Monte Ave,Chico,CA,95928,5/23/12,5,5,6/28/13,2614,24000.34,570.48,TRUE,13,12
4123,At Home Veterinary Service,1,VFC_00003954,VBS Partner,,221892,,Mobile Practice,Shalimar,FL,32579,8/1/14,1,,7/30/14,25,7751.12,791.6,FALSE,2,2
5800,River's Edge Veterinary Hospital,1,VFC_00006179,VBS Partner,1815,,,720 Kennedy Drive,Metropolis,IL,62960,12/12/12,3,1,2/16/11,1373,13162.29,675.6,TRUE,7,6
105306,South Shore Animal Hospital,1,VFC_00006654,VBS Partner,,,,4170 E K 268 Hwy,Vassar,KS,66543,8/29/14,1,3,9/2/14,253,5486.68,572.15,FALSE,9,1
4551,The Whole Pet,1,VFC_00005131,VBS Partner,,226756,,810 S. IL Route 59,Bartlett,IL,60103,5/23/12,11,8,2/19/14,216,34370.01,780.3666667,FALSE,6,3
2255,Raytown Gregory Animal Hth Ctr,1,VFC_00000182,IMA Partner,,400,,7037 Raytown Road,Raytown,MO,64133,Unknown,4,1,2/11/14,2723,19992.17,562.625,TRUE,0,0
3228,The Carolinas Animal Hospital & Dental Clinic,1,VFC_00005119,VBS Partner,,214051,,"13331 York Center Dr, Suite A",Charlotte,NC,28273,5/23/12,9,9,5/31/12,93,17127.22,654.6133333,FALSE,0,0
79847,Animal Care Center of St. John,1,VFC_00006536,IMA Partner,,,,"10255 Wicker Avenue, Suite 1",St. John,IL,46373,4/14/14,4,2,4/18/14,1926,11726.91,566.8966667,TRUE,1,1
5434,Apopka Veterinary Clinic,1,VFC_00005892,VBS Partner,,213671,,132 West Main Street,Apopka,FL,32703,7/12/12,1,,11/1/12,502,21686.24,647.07,FALSE,5,3
4394,Blanchard Valley Veterinary Clinic,1,VFC_00006172,VBS Partner,1749,226160,,1930 N. Main Street Rear,Findlay,OH,45840,12/12/12,3,11,3/30/11,1156,24963.95,525.25,TRUE,1,1
2098,Greenbrier Animal Care Center,1,VFC_00000432,IMA Partner,,,,1813 Greenbrier Parkway Suite A,Chesapeake,VA,23320,2/13/14,3,3,12/11/13,1001,13255.22,532.33,TRUE,0,0
2210,"Boone County Veterinary Clinic, Inc.",1,VFC_00000569,IMA Partner,,222233,,1410 Highway 62-65 North,Harrison,AR,72601,Unknown,3,9,9/11/14,731,16367.19,567.9433333,FALSE,2,1
79470,Homeport Veterinary Practice,1,VFC_00006520,VBS Partner,,,,232 Arundel Road,Kennebunkport,ME,4046,3/16/14,1,2,3/25/14,498,10931.18,541.45,FALSE,1,1
1843,Kelleys Animal Clinic,1,VFC_00000012,IMA Partner,,,,4011 Remembrance Rd N W,Walker,MI,49534,Unknown,3,2,5/22/14,231,15836.13,753.99,FALSE,4,3
3489,"Thoreau Veterinary Hospital, Inc.",1,VFC_00005134,IMA Partner,,215632,,3300 Fox Hill Road,Easton,PA,18045,5/23/12,5,6,12/30/13,830,14656.93,603.4166667,FALSE,0,0
2318,Smiling Pets,1,VFC_00000897,IMA Partner,,212921,,7310 Biscayne blvd,Miami,FL,33138,Unknown,1,,1/3/14,842,24105.87,601.8025,FALSE,3,3
2377,Parkville Animal Hospital,1,VFC_00003112,VBS Partner,,201555,,8600 C Harford Rd,Baltimore,MD,21234,5/23/12,1,4,5/15/12,1340,21601.26,561.235,TRUE,4,3
3570,"Highland Animal Hospital, LLC",1,VFC_00004437,VBS Partner,,216250,,6427 PA ROUTE 873,Slatington,PA,18080,5/2/12,5,2,5/9/14,2927,9479.61,680.75,TRUE,6,4
5713,Animal Care Hospital,1,VFC_00006396,VBS Partner,1652,,,3400 10th St,Great Bend,KS,67530,12/12/12,2,3,12/11/13,78,10591.43,574.265,FALSE,8,5
2104,Kittery Animal Hospital Inc.,1,VFC_00000857,IMA Partner,,,,195 State Road,Kittery,ME,3904,Unknown,5,5,2/16/11,1878,19221.69,555.025,TRUE,28,4
4216,Angel Animal Hospital,1,VFC_00003152,IMA Partner,,223269,,1332 W. Sunshine,Springfield,MO,65807,5/2/12,2,,5/15/12,1177,16824.67,570.2166667,TRUE,43,22
2272,Seneca Animal Hospital PA,1,VFC_00000715,IMA Partner,,222139,,104 Return Church  Road,Seneca,SC,29678,Unknown,3,3,6/15/11,2102,20851.43,671.6966667,TRUE,2,0
2544,"Sierra Veterinary Hospital, Inc.",1,VFC_00005072,VBS Partner,,80268,,"33041 Auberry Rd, Ste 110",Auberry,CA,93602,5/23/12,3,2,6/28/13,313,10801.6,614.46,FALSE,8,7
4021,Deer Run Veterinary Hospital,1,VFC_00004291,VBS Partner,,220501,,168 Teaticket Hwy,East Falmouth,MA,2536,5/2/12,6,,3/15/13,870,10000.31,515.25,FALSE,1,1
2021,Lansing Veterinary Hospital,1,VFC_00000154,IMA Partner,,216487,,109 Ida Street,Lansing,KS,66043,Unknown,2,,3/30/11,1764,17115.74,721.1533333,TRUE,0,0
2003,Advanced Veterinary Care,1,VFC_00000751,IMA Partner,,218410,,8915 Highway 36,Hannibal,MO,63401,Unknown,2,4,7/16/13,732,22682.99,547.14,FALSE,1,1
5651,Roadrunner Animal Hospital,1,VFC_00006147,VBS Partner,1693,219945,,7435 W. Cactus Avenue,Peoria,AZ,85381,10/17/12,4,11,8/1/11,33,10811.89,567.42,FALSE,0,0
89071,Companion Care Veterinary Clinic,1,VFC_00006686,VBS Partner,,,,6600 Lake Street,Lake Charles,LA,70605-7159,4/2/14,2,2,10/15/14,646,4078.49,512.8,FALSE,17,7
4680,Animal Medical Center,1,VFC_00003689,VBS Partner,,216719,,8040 E Washington Street,Indianapolis,IN,46219,5/23/12,7,1,7/17/11,976,12333.51,621.66,FALSE,5,3
4420,Pioneer Valley Veterinary Hospital,1,VFC_00005006,VBS Partner,,226284,,571 Bernardston Road,Greenfield,MA,1301,5/23/12,3,2,11/30/12,1144,20806.12,678.475,TRUE,19,10
2261,Center Moriches Veterinary Hospital,1,VFC_00000617,IMA Partner,,,,654 Main Street,Center Moriches,NY,11934,Unknown,5,1,5/2/11,1817,12620.42,691.9,TRUE,0,0
2151,Animal Medical Center of Middletown,1,VFC_00006485,VBS Partner,,,,111 HUNTINGTON RIDGE DR,Louisville,KY,40223,2/9/14,3,2,5/2/11,2255,13810.44,517.94,TRUE,0,0
1974,Best Friends Pet Clinic Inc,1,VFC_00000743,IMA Partner,,449,,1820 Wheeler Ave,Fort Smith,AR,72901,Unknown,1,2,5/31/11,184,17179.52,615.925,FALSE,1,0
4187,"Animal Health Center, S.C.",1,VFC_00004490,VBS Partner,,222771,,1147 BOUGHTON ST,WATERTOWN,WI,53094,5/23/12,4,3,6/2/14,80,22312.56,562.18,FALSE,22,9
5217,Crossroads Pet Professionals,1,VFC_00006103,VBS Partner,,221036,,7115 Crossroads Blvd,Brentwood,TN,37027,8/16/12,3,7,12/13/12,401,18858.18,597.3833333,FALSE,7,2
2735,Chantilly Animal Hospital,1,VFC_00004629,IMA Partner,,211774,,13705 Lee Jackson Hwy,Chantilly,VA,20151,5/23/12,11,4,3/11/14,323,17301.44,573.83,FALSE,36,15
1975,Animal Care Center,1,VFC_00000747,IMA Partner,,,,601 E. 10th,Fort Scott,KS,66701,Unknown,1,1,9/15/11,980,11122.59,741.28,FALSE,0,0
2435,All Pets Medical & Laser Surgical Center,1,VFC_00004470,VBS Partner,,302,,111 Rock Prairie Road,College Station,TX,77845,5/23/12,3,6,5/31/12,636,11799.67,583.55,FALSE,0,0
10348,Valet Vet Mobile Veterinary Services,1,VFC_00006388,VBS Partner,,,,26215 N 55th Dr,Phoenix,AZ,85083,8/9/13,2,1,8/31/13,106,11977.76,699.9,FALSE,61,13
18357,North Mankato Animal Hospital,1,VFC_00006430,VBS Partner,,,,1765 Commerce Drive,North Mankato,MN,56003,10/25/13,1,3,12/11/13,543,15007.23,531.13,FALSE,18,5
1922,Cat Clinic of Iowa City,1,VFC_00000579,IMA Partner,,215026,,1705 S. 1st Ave,Iowa City,IA,52240,Unknown,1,1,7/17/11,1452,10061.85,504.6,TRUE,12,3
2451,A Caring Heart Veterinary Hospital,1,VFC_00003122,VBS Partner,,521,,3115 Sheppard Access Rd,Wichita Falls,TX,76306,5/23/12,2,5,5/31/13,1283,15788.58,540.75,TRUE,2,2
4066,Shank Animal Hospital,1,VFC_00005065,VBS Partner,,221016,,3225 North Andrews Ave,Fort Lauderdale,FL,33309,5/23/12,3,7,4/16/13,1642,13952.09,633.7,TRUE,12,8
2016,Hickman Run Animal Hospital,1,VFC_00000610,IMA Partner,,,,202 East Grafton Road,Fairmont,WV,26554,Unknown,1,,3/30/11,746,20413.03,568.1,FALSE,0,0
4032,All Animals Veterinary Hospital,1,VFC_00004463,VBS Partner,,220576,,101 Animal Ave,Sanford,NC,27330,5/23/12,3,2,10/15/12,1008,19442.01,682.715,TRUE,1,0
2161,Thone Animal Care Of Blair,1,VFC_00000746,IMA Partner,,,,902 So. Hwy 30,Blair,NE,68008,Unknown,2,1,5/14/14,185,4878.42,695.75,FALSE,0,0
4514,Herndon Animal Medical Center,1,VFC_00003388,VBS Partner,,226638,,720 Jackson Street,Herndon,VA,20170,5/2/12,5,3,12/3/14,1243,9441.42,521.02,TRUE,35,13
4660,Animal Health Care Center,1,VFC_00005237,VBS Partner,,218195,,504 Renton Center Way SW #3,Renton,WA,98057,5/23/12,8,2,1/31/13,1749,14409.26,649.75,TRUE,1,0
3514,Garden Grove Animal Hospital,1,VFC_00004770,VBS Partner,,215809,,3033 Cypress Gardens Road,Winter Haven,FL,33884,5/23/12,2,,11/30/12,884,18790.98,595.245,FALSE,13,12
3721,Prince Frederick Animal Hospital,1,VFC_00005020,VBS Partner,,217361,,60 Stafford Rd,Prince Frederick,MD,20678,5/23/12,8,,2/19/15,2038,8012.32,637.65,TRUE,8,4
3427,Elburn Animal Hospital,1,VFC_00004728,VBS Partner,,215277,,403 E. North Street,Elburn,IL,60119,5/23/12,5,3,5/31/12,501,26516.18,592.6,FALSE,6,5
4661,Animal General,1,VFC_00005238,VBS Partner,,213219,,558 Columbus Avenue,New York,NY,10024,5/23/12,7,,12/11/13,1741,9354.01,576.55,TRUE,0,0
5647,Dove Valley Animal Hospital,1,VFC_00006158,VBS Partner,1701,,,4815 E. Carefree Highway,Cave Creek,AZ,85331,10/23/12,5,12,8/1/11,42,12321.2,571.85,FALSE,0,0
2192,Stevens Veterinary Clinic,1,VFC_00006347,VBS Partner,,,,307 Market Street,Galva,IL,61434,5/20/13,2,1,3/1/11,301,14585.02,1581.27,FALSE,11,4
6006,Green Country Veterinary Hospital,1,VFC_00006595,VBS Partner,,,,12126 S Yukon Ave,Glenpool,OK,74033,6/12/14,2,2,7/31/14,565,5334.1,564.74,FALSE,1,1
2310,All Creatures Veterinary Hospital,1,VFC_00000649,IMA Partner,,,,8414 W. 13th ST N,Wichita,KS,67212,Unknown,3,1,9/4/14,1641,4035.01,602.75,TRUE,41,16
2163,"Tugaloo Animal Hospital, PC",1,VFC_00000820,IMA Partner,,81950,,5648 Vickery St.,Lavonia,GA,30553,Unknown,1,1,5/31/11,660,7197.84,543.84,FALSE,15,1
77812,Art and Science Veterinary Services,1,VFC_00006477,VBS Partner,,,,1555 Highway 20,Sioux City,IA,51106,2/13/14,1,2,1/31/14,358,12303.23,501.65,FALSE,21,3
2301,Shewmaker Animal Hospital,1,VFC_00000096,IMA Partner,,215538,,1095 State Road 29,La Belle,FL,33935,Unknown,4,9,9/15/11,342,13761.54,628.64,FALSE,0,0
3142,Greenwood Animal Clinic,1,VFC_00004790,VBS Partner,,213584,,502 N. Madison Ave.,Greenwwood,IN,46142,5/23/12,1,4,11/26/13,1011,23514.82,602.97,TRUE,7,6
5771,Southpointe Veterinary Hospital,1,VFC_00006231,VBS Partner,1773,217379,,10581 Allen Rd,Allen Park,MI,48101,12/12/12,5,1,3/15/11,73,13820.79,557.75,FALSE,19,5
3437,Salazar Road Veterinary Clinic,1,VFC_00003914,VBS Partner,,215310,,1025 Salazar Rd.,Taos,NM,87571,8/11/14,3,2,8/20/14,1215,7470.26,610.75,TRUE,4,0
2695,Brookhaven Cat Hospital,1,VFC_00004576,IMA Partner,,211575,,#60 Route 25A,East Setuaket,NY,11733,5/23/12,2,1,2/6/14,348,16432.3,643.75,FALSE,12,8
6846,Animal Hospital of Hasbrouck Heights,1,VFC_00006393,VBS Partner,,,,180 Boulevard,Hasbrouck Heights,NJ,7604,7/3/13,1,,12/13/13,90,9920.12,531.45,FALSE,51,11
1932,Northeast Kansas Veterinary Services,1,VFC_00000652,IMA Partner,,,,500 East 15th,Horton,KS,66439,Unknown,9,2,8/31/11,280,12472.27,565.88,FALSE,1,1
94647,Chippewa Animal Clinic,1,VFC_00006652,VBS Partner,,,,1554 E 3 Mile Rd,Sault Sainte Marie,MI,49783,8/28/14,3,2,8/29/14,2469,4699.88,520.81,TRUE,2,0
72836,Jaffe Animal Clinic,1,VFC_00006444,VBS Partner,,211532,,950 North Dixie Highway,Boca Raton,FL,33432,10/29/13,1,1,4/21/14,41,7162.81,518.77,FALSE,3,2
75469,Animal Hospital of North Alabama,1,VFC_00006458,VBS Partner,,,,14323  231-431 Highway North,Hazel Green,AL,35750,12/9/13,3,2,12/30/13,102,8780.45,738.39,FALSE,0,0
2745,Parkview Veterinary Hospital,1,VFC_00004985,VBS Partner,,211816,,571 E. Franklin St.,Monterey,CA,93940,5/23/12,3,,12/11/13,872,10546.96,577.7,FALSE,1,0
1991,"Oconee Veterinary Hospital, PC",1,VFC_00000223,IMA Partner,,218579,,7530 Macon Hwy,Watkinsville,GA,30677,Unknown,2,2,11/1/12,2032,19928.08,698.6,TRUE,0,0
5637,Animal Hospital at Anthem,1,VFC_00006154,VBS Partner,1699,,,3655 W. Anthem Way,Anthem,AZ,85086,10/15/12,5,7,8/1/11,45,11516.03,627.8,FALSE,1,0
2974,Circle L Animal Hospital,1,VFC_00003703,VBS Partner,,212798,,845 S. Highway 89,Chino Valley,AZ,86323,5/2/12,6,4,7/31/13,788,14009.92,551.86,FALSE,6,3
78471,Westside Veterinary Clinic,1,VFC_00006493,VBS Partner,,,,3130 Anderson Avenue,Manhattan,KS,66503,2/12/14,4,1,2/12/14,241,12039.46,803.54,FALSE,42,16
4298,University Drive Veterinary Hospital,1,VFC_00005146,VBS Partner,,225035,,1602 University Drive,State College,PA,16801,5/23/12,2,5,10/16/13,447,25313.64,600.9,FALSE,3,3
4685,Gibson Veterinary Clinic,1,VFC_00004778,VBS Partner,,223372,,1010 W 8th Street,Gibson City,IL,60936,5/23/12,8,2,5/2/11,1150,24279.75,516.745,TRUE,7,2
2256,Rockhill Veterinary Associates,1,VFC_00000206,IMA Partner,,,,3210 State Road,Sellersville,PA,18960,Unknown,11,4,3/18/14,2599,7099.96,580.34,TRUE,0,0
2298,Gentle Journey Veterinary Hospice,1,VFC_00000423,IMA Partner,,,,PO Box 58115,Pittsburgh,PA,15209,Unknown,1,,11/26/13,38,11936.5,674.85,FALSE,3,2
2380,"Reston Animal Hospital, PLLC",1,VFC_00003113,VBS Partner,,916,,2403 Reston Parkway,Reston,VA,20191,5/23/12,8,6,8/15/14,2109,19715.03,530.655,TRUE,1,1
5945,Winthrop Veterinary Hospital,1,VFC_00006266,VBS Partner,,,,1942 US Route 202,Winthrop,ME,4364,2/25/13,4,2,5/20/14,77,8862.83,504.8,FALSE,16,10
2149,Joseph A. Kobuszewski DVM,1,VFC_00000428,IMA Partner,,,,16240 Finney Rd.,Valley Falls,KS,66088,Unknown,1,1,12/11/13,163,9940.61,507.75,FALSE,17,1
5900,Village Park Animal Hospital,1,VFC_00006530,VBS Partner,,,,51-230 Eisenhower Drive,La Quinta,CA,92253,3/24/14,5,3,4/11/14,3033,6452.9,517.7,TRUE,21,12
3718,Kings Park Animal Hospital,1,VFC_00004859,VBS Partner,,217332,,1215 Route 25 A,Smithtown,NY,11787,5/23/12,1,,11/1/12,181,13327.7,540.54,FALSE,6,1
